valuation_year,valuation_month,valuation_day,valuation_dayofweek,has_renovation,in_gated_community,bathrooms_full,bathrooms_half,bedrooms,exterior_stories,garage_spaces,pool,renovation_amount,total_finished_sq_ft,basement_finished_sq_ft,sq_ft,above_grade_sq_ft,age,f_days_since_prev_close,back_yard_condition_needs_work,back_yard_condition_no_yard,back_yard_condition_partially_landscaped,bathroom_condition_needs_work,bathroom_condition_typical_use,kitchen_appliance_type_mixed,kitchen_appliance_type_other,kitchen_appliance_type_stainless_steel,kitchen_appliance_type_white,kitchen_condition_needs_work,kitchen_condition_typical_use,kitchen_countertop_formica,kitchen_countertop_granite,kitchen_countertop_granite_slab,kitchen_countertop_granite_tile,kitchen_countertop_other,kitchen_countertop_other/unknown,kitchen_countertop_other_tile,kitchen_countertop_quartz,kitchen_countertop_solid_stone_slab,paint_condition_needs_work,paint_condition_typical_use,primary_floor_condition_heavily_worn,primary_floor_condition_typical_use,primary_floor_type_hardwood,primary_floor_type_laminate,primary_floor_type_other,primary_floor_type_tile,secondary_floor_condition_heavily_worn,secondary_floor_condition_typical_use,secondary_floor_type_hardwood,secondary_floor_type_laminate,secondary_floor_type_other,secondary_floor_type_tile,market_name_atlantis,market_name_kamar_taj,market_name_latvaria,market_name_metropolis,market_name_themyscira,market_name_valhalla,market_name_wakanda,market_name_zen_whoberi,hvac_age_16_plus_years,hvac_age_8_to_15_years,hvac_age_not_sure,roof_age_16_plus_years,roof_age_8_to_15_years,roof_age_not_sure,valuation_year,valuation_month,valuation_day,valuation_dayofweek,has_renovation,in_gated_community,bathrooms_full,bathrooms_half,bedrooms,exterior_stories,garage_spaces,pool,renovation_amount,total_finished_sq_ft,basement_finished_sq_ft,sq_ft,above_grade_sq_ft,age,f_days_since_prev_close,back_yard_condition_needs_work,back_yard_condition_no_yard,back_yard_condition_partially_landscaped,bathroom_condition_needs_work,bathroom_condition_typical_use,kitchen_appliance_type_mixed,kitchen_appliance_type_other,kitchen_appliance_type_stainless_steel,kitchen_appliance_type_white,kitchen_condition_needs_work,kitchen_condition_typical_use,kitchen_countertop_formica,kitchen_countertop_granite,kitchen_countertop_granite_slab,kitchen_countertop_granite_tile,kitchen_countertop_other,kitchen_countertop_other/unknown,kitchen_countertop_other_tile,kitchen_countertop_quartz,kitchen_countertop_solid_stone_slab,paint_condition_needs_work,paint_condition_typical_use,primary_floor_condition_heavily_worn,primary_floor_condition_typical_use,primary_floor_type_hardwood,primary_floor_type_laminate,primary_floor_type_other,primary_floor_type_tile,secondary_floor_condition_heavily_worn,secondary_floor_condition_typical_use,secondary_floor_type_hardwood,secondary_floor_type_laminate,secondary_floor_type_other,secondary_floor_type_tile,market_name_atlantis,market_name_kamar_taj,market_name_latvaria,market_name_metropolis,market_name_themyscira,market_name_valhalla,market_name_wakanda,market_name_zen_whoberi,hvac_age_16_plus_years,hvac_age_8_to_15_years,hvac_age_not_sure,roof_age_16_plus_years,roof_age_8_to_15_years,roof_age_not_sure,common_scope
2026,10,17,5,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1404.0,0.0,1404.0,1404.0,36.0,1352.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4104676,100,289,25,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,1971216.0,0.0,1971216.0,1971216.0,1296.0,1827904.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10041.1
2026,10,16,4,0,0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,3259.0,0.0,3259.0,3259.0,18.0,1156.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4104676,100,256,16,0,0,4.0,1.0,9.0,4.0,4.0,0.0,0.0,10621081.0,0.0,10621081.0,10621081.0,324.0,1336336.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7396.21
2026,10,16,4,0,1,2.0,1.0,4.0,2.0,2.0,0.0,0.0,1625.0,0.0,1625.0,1625.0,9.0,3285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4104676,100,256,16,0,1,4.0,1.0,16.0,4.0,4.0,0.0,0.0,2640625.0,0.0,2640625.0,2640625.0,81.0,10791225.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1569.1
2026,10,16,4,0,0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1216.0,0.0,1216.0,1216.0,40.0,14600.0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4104676,100,256,16,0,0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,1478656.0,0.0,1478656.0,1478656.0,1600.0,213160000.0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12818.34
2026,10,16,4,0,0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,1546.0,0.0,1546.0,1546.0,23.0,6771.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4104676,100,256,16,0,0,4.0,0.0,9.0,1.0,4.0,1.0,0.0,2390116.0,0.0,2390116.0,2390116.0,529.0,45846441.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9016.64
2026,10,16,4,0,0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1650.0,0.0,1650.0,1650.0,13.0,4745.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4104676,100,256,16,0,0,4.0,1.0,9.0,4.0,1.0,0.0,0.0,2722500.0,0.0,2722500.0,2722500.0,169.0,22515025.0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,12826.25
2026,10,16,4,1,0,2.0,1.0,4.0,2.0,2.0,0.0,50000.0,2595.0,0.0,2595.0,2595.0,29.0,2334.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4104676,100,256,16,1,0,4.0,1.0,16.0,4.0,4.0,0.0,2500000000.0,6734025.0,0.0,6734025.0,6734025.0,841.0,5447556.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,7838.63
2026,10,16,4,0,0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,2337.0,0.0,2337.0,2337.0,17.0,6205.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4104676,100,256,16,0,0,4.0,1.0,9.0,4.0,4.0,1.0,0.0,5461569.0,0.0,5461569.0,5461569.0,289.0,38502025.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5970.74
2026,10,16,4,0,0,3.0,1.0,4.0,2.0,2.0,0.0,0.0,2905.0,0.0,2905.0,2905.0,13.0,4553.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4104676,100,256,16,0,0,9.0,1.0,16.0,4.0,4.0,0.0,0.0,8439025.0,0.0,8439025.0,8439025.0,169.0,20729809.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,12983.42
2026,10,16,4,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1482.0,0.0,1482.0,1482.0,53.0,5085.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4104676,100,256,16,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,2196324.0,0.0,2196324.0,2196324.0,2809.0,25857225.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7459.17
2026,10,16,4,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1673.0,0.0,1673.0,1673.0,33.0,3242.0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4104676,100,256,16,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,2798929.0,0.0,2798929.0,2798929.0,1089.0,10510564.0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11644.1
2026,10,16,4,0,0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,1620.0,0.0,1620.0,1620.0,43.0,15695.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4104676,100,256,16,0,0,4.0,0.0,9.0,1.0,4.0,1.0,0.0,2624400.0,0.0,2624400.0,2624400.0,1849.0,246333025.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7782.1
2026,10,16,4,0,0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1348.0,0.0,1348.0,1348.0,49.0,584.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4104676,100,256,16,0,0,4.0,0.0,4.0,1.0,4.0,0.0,0.0,1817104.0,0.0,1817104.0,1817104.0,2401.0,341056.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3956.26
2026,10,16,4,0,0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,2419.0,0.0,2419.0,2419.0,5.0,1473.0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4104676,100,256,16,0,0,4.0,0.0,16.0,1.0,4.0,0.0,0.0,5851561.0,0.0,5851561.0,5851561.0,25.0,2169729.0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,433.1
2026,10,16,4,0,0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,2910.0,1445.0,1465.0,1465.0,24.0,2982.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4104676,100,256,16,0,0,9.0,0.0,16.0,1.0,4.0,0.0,0.0,8468100.0,2088025.0,2146225.0,2146225.0,576.0,8892324.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30949.81
2026,10,16,4,0,0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,2085.0,0.0,2085.0,2085.0,10.0,3650.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4104676,100,256,16,0,0,4.0,0.0,16.0,1.0,4.0,0.0,0.0,4347225.0,0.0,4347225.0,4347225.0,100.0,13322500.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,7619.39
2026,10,16,4,0,1,3.0,0.0,4.0,2.0,2.0,0.0,0.0,2745.0,0.0,2745.0,2745.0,10.0,1173.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4104676,100,256,16,0,1,9.0,0.0,16.0,4.0,4.0,0.0,0.0,7535025.0,0.0,7535025.0,7535025.0,100.0,1375929.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2201.0
2026,10,16,4,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1196.0,0.0,1196.0,1196.0,6.0,2190.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4104676,100,256,16,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,1430416.0,0.0,1430416.0,1430416.0,36.0,4796100.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6350.15
2026,10,16,4,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1326.0,0.0,1326.0,1326.0,33.0,12045.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4104676,100,256,16,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,1758276.0,0.0,1758276.0,1758276.0,1089.0,145082025.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,7396.94
2026,10,16,4,0,0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1600.0,0.0,1600.0,1600.0,2.0,730.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4104676,100,256,16,0,0,4.0,1.0,9.0,4.0,1.0,0.0,0.0,2560000.0,0.0,2560000.0,2560000.0,4.0,532900.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3258.9
2026,10,16,4,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1855.0,0.0,1855.0,1855.0,26.0,1842.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4104676,100,256,16,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,3441025.0,0.0,3441025.0,3441025.0,676.0,3392964.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9625.67
2026,10,16,4,1,0,2.0,0.0,3.0,2.0,0.0,0.0,200000.0,1904.0,0.0,1904.0,1904.0,48.0,1068.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4104676,100,256,16,1,0,4.0,0.0,9.0,4.0,0.0,0.0,40000000000.0,3625216.0,0.0,3625216.0,3625216.0,2304.0,1140624.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,19498.19
2026,10,16,4,0,0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,2055.0,0.0,2055.0,2055.0,13.0,242.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4104676,100,256,16,0,0,4.0,1.0,9.0,4.0,4.0,0.0,0.0,4223025.0,0.0,4223025.0,4223025.0,169.0,58564.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5742.08
2026,10,16,4,0,0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,2236.0,0.0,2236.0,2236.0,13.0,4745.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4104676,100,256,16,0,0,4.0,1.0,16.0,4.0,4.0,0.0,0.0,4999696.0,0.0,4999696.0,4999696.0,169.0,22515025.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4930.88
2026,10,16,4,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1297.0,0.0,1297.0,1297.0,39.0,1267.0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4104676,100,256,16,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,1682209.0,0.0,1682209.0,1682209.0,1521.0,1605289.0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7910.86
2026,10,16,4,0,0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1010.0,0.0,1010.0,1010.0,34.0,575.0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4104676,100,256,16,0,0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,1020100.0,0.0,1020100.0,1020100.0,1156.0,330625.0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13446.35
2026,10,16,4,0,0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,3285.0,0.0,3285.0,3285.0,16.0,1255.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4104676,100,256,16,0,0,4.0,1.0,16.0,4.0,4.0,0.0,0.0,10791225.0,0.0,10791225.0,10791225.0,256.0,1575025.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24231.87
2026,10,16,4,1,0,2.0,0.0,4.0,1.0,2.0,0.0,500000.0,1628.0,0.0,1628.0,1628.0,13.0,2682.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4104676,100,256,16,1,0,4.0,0.0,16.0,1.0,4.0,0.0,250000000000.0,2650384.0,0.0,2650384.0,2650384.0,169.0,7193124.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12287.47
2026,10,16,4,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1499.0,0.0,1499.0,1499.0,23.0,8172.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4104676,100,256,16,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,2247001.0,0.0,2247001.0,2247001.0,529.0,66781584.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4004.63
2026,10,16,4,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1759.0,0.0,1759.0,1759.0,16.0,5840.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4104676,100,256,16,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,3094081.0,0.0,3094081.0,3094081.0,256.0,34105600.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10692.56
2026,10,16,4,0,0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1321.0,0.0,1321.0,1321.0,32.0,11680.0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4104676,100,256,16,0,0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,1745041.0,0.0,1745041.0,1745041.0,1024.0,136422400.0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10895.05
2026,10,16,4,0,0,3.0,1.0,4.0,2.0,2.0,0.0,0.0,2573.0,0.0,2573.0,2573.0,13.0,4284.0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4104676,100,256,16,0,0,9.0,1.0,16.0,4.0,4.0,0.0,0.0,6620329.0,0.0,6620329.0,6620329.0,169.0,18352656.0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7016.58
2026,10,16,4,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,1205.0,0.0,1205.0,1205.0,38.0,3290.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4104676,100,256,16,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,1452025.0,0.0,1452025.0,1452025.0,1444.0,10824100.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16571.93
2026,10,16,4,0,0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,2269.0,0.0,2269.0,2269.0,29.0,2129.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4104676,100,256,16,0,0,4.0,0.0,9.0,1.0,4.0,0.0,0.0,5148361.0,0.0,5148361.0,5148361.0,841.0,4532641.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3660.76
2026,10,16,4,0,0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1777.0,0.0,1777.0,1777.0,10.0,3374.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4104676,100,256,16,0,0,4.0,1.0,9.0,4.0,1.0,0.0,0.0,3157729.0,0.0,3157729.0,3157729.0,100.0,11383876.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5524.37
2026,10,16,4,0,0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,1188.0,0.0,1188.0,1188.0,15.0,1995.0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4104676,100,256,16,0,0,4.0,0.0,4.0,9.0,4.0,0.0,0.0,1411344.0,0.0,1411344.0,1411344.0,225.0,3980025.0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4183.32
